row_number,subdistrict_id,subdistrict_name_en,subdistrict_name_th,district_id,district_name_en,district_name_th,province_id,province_name_en,province_name_th,walk_leisure,walk_public_service,walk_school,walk_shopping,walk_work,walk_total,access_boat,access_bus,access_train,access_total,drive_leisure,drive_public_service,drive_school,drive_shopping,drive_work,drive_total,source
204,4622,BANG PLA SOI,บางปลาสร้อย,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,32.0,55.0,60.0,75.0,77.0,62.0,0.0,0.0,0.0,0.0,96.0,100.0,100.0,100.0,100.0,99.0,baania
138,2861,CHO HO,จอหอ,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,12.0,18.0,14.0,36.0,24.0,26.0,0.0,0.0,0.0,0.0,80.0,85.0,81.0,95.0,87.0,89.0,baania
553,3783,KHLONG TOEI,คลองเตย,3782,KHLONG TOEI,คลองเตย,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,99.0,100.0,75.0,100.0,100.0,99.0,97.0,baania
99,3604,BANG DUEA,บางเดื่อ,3600,MUEANG PATHUM THANI,เมืองปทุมธานี,3599,Pathum Thani,ปทุมธานี,63.0,37.0,68.0,98.0,84.0,81.0,0.0,93.0,0.0,37.0,100.0,96.0,95.0,97.0,87.0,96.0,baania
621,2502,SAN SAI,สันทราย,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,5.0,14.0,18.0,34.0,23.0,24.0,0.0,0.0,0.0,0.0,56.0,80.0,90.0,88.0,84.0,81.0,baania
304,4630,NONG KHANG KHOK,หนองข้างคอก,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,15.0,19.0,7.0,13.0,23.0,15.0,0.0,0.0,0.0,0.0,79.0,82.0,65.0,60.0,83.0,70.0,baania
399,4565,HOM SIN,หอมศีล,4552,BANG PAKONG,บางปะกง,4510,Chachoengsao,ฉะเชิงเทรา,6.0,19.0,1.0,16.0,23.0,14.0,0.0,0.0,0.0,0.0,48.0,68.0,21.0,51.0,65.0,53.0,baania
677,20626,KHLONG BANG PHRAN,คลองบางพราน,3879,BANG BON,บางบอน,3781,Bangkok,กรุงเทพมหานคร,90.0,100.0,90.0,100.0,100.0,97.0,2.0,97.0,1.0,40.0,100.0,73.0,100.0,94.0,96.0,94.0,baania
199,2625,WICHIT,วิชิต,2617,MUEANG PHUKET,เมืองภูเก็ต,2616,Phuket,ภูเก็ต,74.0,50.0,32.0,72.0,62.0,65.0,0.0,0.0,0.0,0.0,96.0,93.0,90.0,95.0,95.0,94.0,baania
345,3379,BANG KHEN,บางเขน,3373,MUEANG NONTHABURI,เมืองนนทบุรี,3372,Nonthaburi,นนทบุรี,94.0,98.0,76.0,100.0,99.0,96.0,98.0,100.0,50.0,89.0,100.0,100.0,99.0,100.0,100.0,100.0,baania
315,2623,RATSADA,รัษฎา,2617,MUEANG PHUKET,เมืองภูเก็ต,2616,Phuket,ภูเก็ต,65.0,41.0,19.0,63.0,56.0,56.0,0.0,0.0,0.0,0.0,89.0,87.0,78.0,93.0,91.0,90.0,baania
419,2525,PONG PHA,โป่งผา,2521,MAE SAI,แม่สาย,2411,Chiang Rai,เชียงราย,1.0,7.0,15.0,20.0,10.0,13.0,0.0,0.0,0.0,0.0,26.0,48.0,56.0,76.0,53.0,59.0,baania
289,1177,MUEANG LEN,เมืองเล็น,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,72.0,60.0,62.0,47.0,baania
407,7233,THA RAP,ท่าราบ,7227,MUEANG PHETCHABURI,เมืองเพชรบุรี,7226,Phetchaburi,เพชรบุรี,34.0,70.0,42.0,83.0,46.0,64.0,0.0,0.0,0.0,0.0,96.0,100.0,98.0,100.0,100.0,99.0,baania
634,20625,BANG BON TAI,บางบอนใต้,3879,BANG BON,บางบอน,3781,Bangkok,กรุงเทพมหานคร,83.0,96.0,83.0,99.0,99.0,94.0,1.0,89.0,1.0,36.0,96.0,67.0,100.0,79.0,96.0,85.0,baania
460,4704,NONG KHAM,หนองขาม,4696,SI RACHA,ศรีราชา,4616,Chon Buri,ชลบุรี,17.0,25.0,15.0,38.0,35.0,30.0,0.0,0.0,0.0,0.0,69.0,87.0,77.0,93.0,94.0,86.0,baania
607,3416,BAN MAI,บ้านใหม่,3411,BANG YAI,บางใหญ่,3372,Nonthaburi,นนทบุรี,34.0,34.0,53.0,100.0,100.0,75.0,1.0,1.0,1.0,1.0,89.0,78.0,72.0,100.0,100.0,93.0,baania
664,3422,KHLONG PHRA UDOM,คลองพระอุดม,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,57.0,89.0,46.0,89.0,85.0,78.0,1.0,78.0,70.0,45.0,95.0,100.0,96.0,100.0,100.0,99.0,baania
39,4571,KHLONG PRAWET,คลองประเวศ,4566,BAN PHO,บ้านโพธิ์,4510,Chachoengsao,ฉะเชิงเทรา,2.0,30.0,1.0,43.0,15.0,28.0,0.0,0.0,0.0,0.0,64.0,73.0,32.0,73.0,82.0,69.0,baania
575,3778,RAI KHING,ไร่ขิง,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,56.0,16.0,36.0,94.0,100.0,73.0,0.0,93.0,0.0,37.0,97.0,94.0,93.0,100.0,100.0,98.0,baania
488,3634,KHU BANG LUANG,คูบางหลวง,3630,LAT LUM KAEO,ลาดหลุมแก้ว,3599,Pathum Thani,ปทุมธานี,40.0,1.0,14.0,67.0,67.0,50.0,0.0,71.0,0.0,28.0,88.0,97.0,70.0,73.0,48.0,75.0,baania
8,3456,THUNG KHWAI KIN,ทุ่งควายกิน,3448,KLAENG,แกลง,3431,Rayong,ระยอง,6.0,48.0,15.0,49.0,28.0,37.0,0.0,0.0,0.0,0.0,79.0,99.0,86.0,76.0,95.0,83.0,baania
675,1166,TON PAO,ต้นเปา,1164,SAN KAMPHAENG,สันกำแพง,1005,Chiang Mai,เชียงใหม่,8.0,9.0,15.0,4.0,28.0,9.0,0.0,0.0,0.0,0.0,50.0,68.0,82.0,58.0,95.0,63.0,baania
136,3626,BUENG SANAN,บึงสนั่น,3623,THANYABURI,ธัญบุรี,3599,Pathum Thani,ปทุมธานี,92.0,41.0,74.0,96.0,96.0,87.0,0.0,1.0,0.0,0.0,100.0,100.0,95.0,100.0,80.0,97.0,baania
59,3907,KHLONG MAHANAK,คลองมหานาค,3905,POM PRAP SATTRU PHAI,ป้อมปราบศัตรูพ่าย,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,100.0,90.0,100.0,94.0,baania
167,3788,KHLONG TON SAI,คลองต้นไทร,3786,KHLONG SAN,คลองสาน,3781,Bangkok,กรุงเทพมหานคร,99.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,100.0,100.0,100.0,98.0,baania
198,3476,CHAK BOK,ชากบก,3474,BAN KHAI,บ้านค่าย,3431,Rayong,ระยอง,5.0,29.0,3.0,26.0,1.0,20.0,0.0,0.0,0.0,0.0,77.0,86.0,76.0,86.0,16.0,80.0,baania
377,3895,NUAN CHAN,นวลจันทร์,3892,BUENG KUM,บึงกุ่ม,3781,Bangkok,กรุงเทพมหานคร,92.0,97.0,92.0,100.0,100.0,97.0,1.0,97.0,1.0,39.0,99.0,66.0,100.0,93.0,98.0,93.0,baania
480,3480,NONG BUA,หนองบัว,3474,BAN KHAI,บ้านค่าย,3431,Rayong,ระยอง,1.0,1.0,1.0,34.0,23.0,18.0,0.0,0.0,0.0,0.0,41.0,80.0,69.0,69.0,86.0,66.0,baania
608,3898,RONG MUEANG,รองเมือง,3896,PATHUM WAN,ปทุมวัน,3781,Bangkok,กรุงเทพมหานคร,80.0,100.0,80.0,100.0,100.0,94.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,99.0,baania
279,1125,MAE RAEM,แม่แรม,1121,MAE RIM,แม่ริม,1005,Chiang Mai,เชียงใหม่,1.0,10.0,13.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,20.0,76.0,85.0,68.0,87.0,63.0,baania
271,3613,SUAN PHRIK THAI,สวนพริกไทย,3600,MUEANG PATHUM THANI,เมืองปทุมธานี,3599,Pathum Thani,ปทุมธานี,11.0,1.0,1.0,100.0,90.0,61.0,0.0,70.0,0.0,28.0,100.0,100.0,69.0,73.0,64.0,80.0,baania
660,4585,PLAENG YAO,แปลงยาว,4584,PLAENG YAO,แปลงยาว,4510,Chachoengsao,ฉะเชิงเทรา,7.0,32.0,1.0,34.0,10.0,25.0,0.0,0.0,0.0,0.0,53.0,55.0,74.0,58.0,54.0,57.0,baania
331,3785,PHRA KHANONG,พระโขนง,3782,KHLONG TOEI,คลองเตย,3781,Bangkok,กรุงเทพมหานคร,96.0,99.0,96.0,100.0,100.0,99.0,100.0,99.0,43.0,88.0,100.0,92.0,100.0,98.0,100.0,98.0,baania
27,3773,BANG KRATHUEK,บางกระทึก,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,56.0,17.0,30.0,83.0,92.0,67.0,0.0,98.0,0.0,39.0,99.0,95.0,95.0,100.0,100.0,99.0,baania
141,3953,KHLONG SONG TON NUN,คลองสองต้นนุ่น,3950,LAT KRABANG,ลาดกระบัง,3781,Bangkok,กรุงเทพมหานคร,85.0,98.0,85.0,100.0,100.0,95.0,49.0,89.0,1.0,56.0,89.0,51.0,97.0,85.0,60.0,81.0,baania
632,3512,SAMRONG NUEA,สำโรงเหนือ,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,89.0,89.0,90.0,99.0,99.0,95.0,84.0,100.0,0.0,73.0,100.0,99.0,100.0,100.0,100.0,100.0,baania
87,1020,NONG PA KHRANG,หนองป่าครั่ง,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,18.0,9.0,36.0,17.0,68.0,23.0,0.0,0.0,0.0,0.0,84.0,78.0,96.0,83.0,100.0,86.0,baania
314,2424,RIM KOK,ริมกก,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,12.0,22.0,15.0,40.0,25.0,29.0,0.0,0.0,0.0,0.0,66.0,82.0,85.0,82.0,84.0,79.0,baania
350,3818,DUSIT,ดุสิต,3817,DUSIT,ดุสิต,3781,Bangkok,กรุงเทพมหานคร,90.0,100.0,90.0,100.0,100.0,97.0,72.0,96.0,100.0,87.0,100.0,90.0,100.0,95.0,90.0,96.0,baania
437,2627,KAMALA,กมลา,2626,KATHU,กะทู้,2616,Phuket,ภูเก็ต,50.0,26.0,17.0,44.0,28.0,39.0,0.0,0.0,0.0,0.0,67.0,65.0,60.0,65.0,65.0,65.0,baania
255,5485,KHUAN KROT,ควนกรด,5479,THUNG SONG,ทุ่งสง,5377,Nakhon Si Thammarat,นครศรีธรรมราช,1.0,31.0,10.0,29.0,10.0,20.0,0.0,0.0,0.0,0.0,42.0,97.0,89.0,95.0,66.0,81.0,baania
117,2652,MUEANG KAO,เมืองเก่า,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,19.0,27.0,17.0,42.0,40.0,33.0,0.0,0.0,0.0,0.0,89.0,89.0,85.0,95.0,90.0,92.0,baania
655,3873,LAK SONG,หลักสอง,3869,BANG KHAE,บางแค,3781,Bangkok,กรุงเทพมหานคร,74.0,78.0,74.0,94.0,92.0,86.0,1.0,88.0,1.0,36.0,94.0,56.0,98.0,80.0,84.0,82.0,baania
274,5389,NAI MUEANG,ในเมือง,5378,MUEANG NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,5377,Nakhon Si Thammarat,นครศรีธรรมราช,25.0,47.0,38.0,62.0,53.0,50.0,0.0,0.0,0.0,0.0,87.0,96.0,95.0,90.0,98.0,91.0,baania
197,2881,NONG RAWIANG,หนองระเวียง,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,3.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,73.0,43.0,78.0,26.0,22.0,42.0,baania
319,3645,LAT SAWAI,ลาดสวาย,3638,LAM LUK KA,ลำลูกกา,3599,Pathum Thani,ปทุมธานี,90.0,75.0,89.0,97.0,98.0,92.0,0.0,93.0,0.0,37.0,100.0,100.0,98.0,99.0,94.0,99.0,baania
530,3949,BANG PAKOK,บางปะกอก,3947,RAT BURANA,ราษฎร์บูรณะ,3781,Bangkok,กรุงเทพมหานคร,81.0,98.0,81.0,100.0,100.0,94.0,19.0,91.0,95.0,63.0,100.0,69.0,100.0,87.0,93.0,90.0,baania
29,20624,BANG BON NUEA,บางบอนเหนือ,3879,BANG BON,บางบอน,3781,Bangkok,กรุงเทพมหานคร,88.0,96.0,88.0,100.0,100.0,96.0,1.0,82.0,1.0,33.0,90.0,47.0,100.0,73.0,77.0,77.0,baania
383,2635,SI SUNTHON,ศรีสุนทร,2630,THALANG,ถลาง,2616,Phuket,ภูเก็ต,51.0,28.0,20.0,44.0,38.0,41.0,0.0,0.0,0.0,0.0,79.0,75.0,74.0,78.0,80.0,78.0,baania
82,3207,BAN CHAN,บ้านจั่น,3196,MUEANG UDON THANI,เมืองอุดรธานี,3195,Udon Thani,อุดรธานี,9.0,27.0,12.0,34.0,26.0,25.0,0.0,0.0,0.0,0.0,65.0,94.0,80.0,92.0,88.0,85.0,baania
320,3882,BANG PHLAT,บางพลัด,3881,BANG PHLAT,บางพลัด,3781,Bangkok,กรุงเทพมหานคร,90.0,100.0,90.0,100.0,100.0,97.0,7.0,100.0,100.0,63.0,98.0,76.0,100.0,99.0,99.0,96.0,baania
196,4653,HUAI YAI,ห้วยใหญ่,4645,BANG LAMUNG,บางละมุง,4616,Chon Buri,ชลบุรี,8.0,15.0,9.0,24.0,16.0,18.0,0.0,0.0,0.0,0.0,72.0,70.0,77.0,83.0,82.0,78.0,baania
112,3643,BUENG THONG LANG,บึงทองหลาง,3638,LAM LUK KA,ลำลูกกา,3599,Pathum Thani,ปทุมธานี,29.0,24.0,43.0,97.0,100.0,71.0,0.0,1.0,0.0,0.0,100.0,100.0,94.0,66.0,51.0,78.0,baania
129,4662,NONG I RUN,หนองอิรุณ,4654,BAN BUENG,บ้านบึง,4616,Chon Buri,ชลบุรี,1.0,12.0,1.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,37.0,86.0,65.0,79.0,44.0,69.0,baania
521,1128,RIM NUEA,ริมเหนือ,1121,MAE RIM,แม่ริม,1005,Chiang Mai,เชียงใหม่,1.0,14.0,8.0,6.0,15.0,7.0,0.0,0.0,0.0,0.0,25.0,86.0,84.0,57.0,88.0,60.0,baania
177,4530,NA MUEANG,หน้าเมือง,4511,MUEANG CHACHOENGSAO,เมืองฉะเชิงเทรา,4510,Chachoengsao,ฉะเชิงเทรา,42.0,42.0,32.0,67.0,48.0,54.0,0.0,0.0,0.0,0.0,94.0,96.0,95.0,78.0,93.0,86.0,baania
144,4670,MAP PONG,มาบโป่ง,4663,PHAN THONG,พานทอง,4616,Chon Buri,ชลบุรี,5.0,10.0,9.0,20.0,17.0,14.0,0.0,0.0,0.0,0.0,58.0,72.0,75.0,86.0,69.0,76.0,baania
478,4527,WANG TAKHIAN,วังตะเคียน,4511,MUEANG CHACHOENGSAO,เมืองฉะเชิงเทรา,4510,Chachoengsao,ฉะเชิงเทรา,9.0,11.0,6.0,32.0,25.0,22.0,0.0,0.0,0.0,0.0,71.0,88.0,54.0,74.0,88.0,76.0,baania
391,2510,DONG MADA,ดงมะดะ,2508,MAE LAO,แม่ลาว,2411,Chiang Rai,เชียงราย,25.0,34.0,7.0,43.0,39.0,35.0,0.0,0.0,0.0,0.0,85.0,70.0,79.0,60.0,97.0,72.0,baania
569,3211,NONG KHON KWANG,หนองขอนกว้าง,3196,MUEANG UDON THANI,เมืองอุดรธานี,3195,Udon Thani,อุดรธานี,12.0,41.0,19.0,47.0,38.0,35.0,0.0,0.0,0.0,0.0,71.0,98.0,88.0,93.0,96.0,89.0,baania
651,3649,KRACHAENG,กระแชง,3647,SAM KHOK,สามโคก,3599,Pathum Thani,ปทุมธานี,100.0,51.0,100.0,100.0,100.0,95.0,0.0,95.0,0.0,38.0,100.0,100.0,100.0,100.0,82.0,98.0,baania
278,9268,NAM NOI,น้ำน้อย,9257,HAT YAI,หาดใหญ่,9128,Songkhla,สงขลา,1.0,21.0,6.0,27.0,17.0,18.0,0.0,0.0,0.0,0.0,20.0,73.0,49.0,59.0,54.0,51.0,baania
698,4673,NONG HONG,หนองหงษ์,4663,PHAN THONG,พานทอง,4616,Chon Buri,ชลบุรี,3.0,19.0,14.0,21.0,9.0,16.0,0.0,0.0,0.0,0.0,48.0,87.0,82.0,90.0,67.0,79.0,baania
681,3514,BANG BO,บางบ่อ,3513,BANG BO,บางบ่อ,3498,Samut Prakan,สมุทรปราการ,87.0,75.0,90.0,92.0,82.0,88.0,1.0,18.0,0.0,8.0,94.0,88.0,98.0,97.0,98.0,96.0,baania
78,2633,PA KHLOK,ป่าคลอก,2630,THALANG,ถลาง,2616,Phuket,ภูเก็ต,42.0,19.0,16.0,38.0,26.0,33.0,0.0,0.0,0.0,0.0,60.0,49.0,53.0,59.0,57.0,58.0,baania
108,4581,NONG TIN NOK,หนองตีนนก,4566,BAN PHO,บ้านโพธิ์,4510,Chachoengsao,ฉะเชิงเทรา,2.0,1.0,5.0,20.0,24.0,12.0,0.0,0.0,0.0,0.0,68.0,61.0,81.0,54.0,82.0,61.0,baania
585,1237,HANG DONG,หางดง,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,1.0,28.0,29.0,9.0,41.0,14.0,0.0,0.0,0.0,0.0,3.0,91.0,93.0,77.0,96.0,67.0,baania
245,9186,NA MOM,นาหม่อม,9185,NA MOM,นาหม่อม,9128,Songkhla,สงขลา,7.0,21.0,1.0,39.0,36.0,27.0,0.0,0.0,0.0,0.0,47.0,81.0,50.0,90.0,86.0,76.0,baania
361,3693,HUAI CHORAKHE,ห้วยจรเข้,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,56.0,9.0,60.0,100.0,84.0,76.0,0.0,1.0,0.0,0.0,96.0,87.0,91.0,100.0,100.0,97.0,baania
397,3531,SISA CHORAKHE NOI,ศีรษะจรเข้น้อย,3529,BANG SAO THONG,บางเสาธง,3498,Samut Prakan,สมุทรปราการ,49.0,36.0,55.0,78.0,100.0,68.0,1.0,80.0,0.0,32.0,92.0,89.0,85.0,97.0,100.0,94.0,baania
565,1186,NONG HAN,หนองหาร,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,5.0,10.0,9.0,5.0,25.0,8.0,0.0,0.0,0.0,0.0,49.0,77.0,79.0,57.0,85.0,62.0,baania
258,3789,BANG LAMPHU LANG,บางลำภูล่าง,3786,KHLONG SAN,คลองสาน,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,99.0,100.0,80.0,100.0,94.0,100.0,95.0,baania
417,2539,WIANG CHAI,เวียงชัย,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,0.0,0.0,1.0,26.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,12.0,48.0,66.0,51.0,48.0,baania
339,3208,BAN TAT,บ้านตาด,3196,MUEANG UDON THANI,เมืองอุดรธานี,3195,Udon Thani,อุดรธานี,1.0,26.0,3.0,25.0,9.0,17.0,0.0,0.0,0.0,0.0,21.0,87.0,66.0,63.0,56.0,56.0,baania
568,3720,NAKHON CHAI SI,นครชัยศรี,3719,NAKHON CHAI SI,นครชัยศรี,3667,Nakhon Pathom,นครปฐม,21.0,20.0,31.0,100.0,100.0,69.0,0.0,1.0,0.0,0.0,96.0,100.0,82.0,100.0,100.0,97.0,baania
68,3405,BANG RAK PHATTHANA,บางรักพัฒนา,3402,BANG BUA THONG,บางบัวทอง,3372,Nonthaburi,นนทบุรี,78.0,91.0,76.0,90.0,95.0,87.0,95.0,97.0,3.0,77.0,99.0,100.0,98.0,100.0,100.0,100.0,baania
305,3507,BANG MUEANG,บางเมือง,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,68.0,80.0,72.0,88.0,98.0,83.0,2.0,97.0,0.0,39.0,96.0,99.0,98.0,99.0,100.0,98.0,baania
380,3653,THAI KO,ท้ายเกาะ,3647,SAM KHOK,สามโคก,3599,Pathum Thani,ปทุมธานี,80.0,1.0,34.0,60.0,67.0,56.0,0.0,1.0,0.0,0.0,88.0,85.0,70.0,100.0,1.0,83.0,baania
210,3993,KHU FUNG NUEA,คู้ฝั่งเหนือ,3988,NONG CHOK,หนองจอก,3781,Bangkok,กรุงเทพมหานคร,93.0,89.0,93.0,100.0,99.0,97.0,1.0,2.0,1.0,1.0,96.0,31.0,100.0,48.0,56.0,62.0,baania
628,3832,BANG RAMAT,บางระมาด,3826,TALING CHAN,ตลิ่งชัน,3781,Bangkok,กรุงเทพมหานคร,73.0,99.0,73.0,100.0,99.0,92.0,4.0,92.0,1.0,39.0,99.0,53.0,98.0,89.0,63.0,86.0,baania
302,3491,LAHAN,ละหาร,3486,PLUAK DAENG,ปลวกแดง,3431,Rayong,ระยอง,1.0,1.0,1.0,14.0,11.0,8.0,0.0,0.0,0.0,0.0,54.0,48.0,44.0,83.0,81.0,68.0,baania
468,3894,NAWAMIN,นวมินทร์,3892,BUENG KUM,บึงกุ่ม,3781,Bangkok,กรุงเทพมหานคร,97.0,98.0,97.0,99.0,100.0,98.0,1.0,96.0,37.0,46.0,99.0,60.0,100.0,94.0,96.0,92.0,baania
475,2650,BUENG NIAM,บึงเนียม,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,26.0,25.0,15.0,43.0,35.0,34.0,0.0,0.0,0.0,0.0,97.0,93.0,88.0,96.0,93.0,95.0,baania
524,2876,NONG KRATHUM,หนองกระทุ่ม,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,20.0,21.0,24.0,34.0,20.0,28.0,0.0,0.0,0.0,0.0,87.0,83.0,88.0,93.0,75.0,88.0,baania
442,3801,CHATUCHAK,จตุจักร,3800,CHATUCHAK,จตุจักร,3781,Bangkok,กรุงเทพมหานคร,86.0,85.0,86.0,96.0,100.0,93.0,98.0,96.0,16.0,81.0,98.0,80.0,100.0,95.0,93.0,94.0,baania
195,20616,PHAYA THAI,พญาไท,3911,PHAYA THAI,พญาไท,3781,Bangkok,กรุงเทพมหานคร,40.0,100.0,40.0,100.0,100.0,82.0,100.0,92.0,96.0,96.0,100.0,90.0,100.0,90.0,100.0,94.0,baania
703,3415,BANG YAI,บางใหญ่,3411,BANG YAI,บางใหญ่,3372,Nonthaburi,นนทบุรี,66.0,93.0,76.0,95.0,95.0,87.0,1.0,20.0,1.0,9.0,93.0,100.0,97.0,100.0,100.0,98.0,baania
599,3857,KHLONG CHAN,คลองจั่น,3856,BANG KAPI,บางกะปิ,3781,Bangkok,กรุงเทพมหานคร,90.0,98.0,90.0,99.0,99.0,97.0,11.0,97.0,64.0,56.0,99.0,69.0,100.0,93.0,94.0,93.0,baania
610,3414,BANG LEN,บางเลน,3411,BANG YAI,บางใหญ่,3372,Nonthaburi,นนทบุรี,78.0,98.0,96.0,98.0,99.0,94.0,78.0,96.0,2.0,70.0,98.0,100.0,100.0,100.0,100.0,100.0,baania
592,3628,RANGSIT,รังสิต,3623,THANYABURI,ธัญบุรี,3599,Pathum Thani,ปทุมธานี,84.0,62.0,71.0,99.0,99.0,90.0,0.0,96.0,0.0,39.0,100.0,100.0,99.0,98.0,97.0,98.0,baania
494,3443,PAK NAM,ปากน้ำ,3432,MUEANG RAYONG,เมืองระยอง,3431,Rayong,ระยอง,20.0,26.0,36.0,69.0,26.0,47.0,0.0,0.0,0.0,0.0,91.0,77.0,93.0,74.0,70.0,79.0,baania
659,3692,NONG PAK LONG,หนองปากโลง,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,68.0,11.0,75.0,98.0,78.0,79.0,0.0,1.0,0.0,0.0,94.0,92.0,97.0,100.0,98.0,97.0,baania
624,4659,NONG SAMSAK,หนองซ้ำซาก,4654,BAN BUENG,บ้านบึง,4616,Chon Buri,ชลบุรี,5.0,19.0,9.0,6.0,19.0,9.0,0.0,0.0,0.0,0.0,76.0,84.0,80.0,77.0,91.0,79.0,baania
481,7252,HAT CHAO SAMRAN,หาดเจ้าสำราญ,7227,MUEANG PHETCHABURI,เมืองเพชรบุรี,7226,Phetchaburi,เพชรบุรี,10.0,31.0,1.0,30.0,20.0,22.0,0.0,0.0,0.0,0.0,49.0,94.0,45.0,64.0,71.0,63.0,baania
287,4669,BAN KAO,บ้านเก่า,4663,PHAN THONG,พานทอง,4616,Chon Buri,ชลบุรี,7.0,18.0,21.0,24.0,19.0,19.0,0.0,0.0,0.0,0.0,79.0,91.0,86.0,84.0,93.0,85.0,baania
439,4690,NONG KHAYAT,หนองขยาด,4675,PHANAT NIKHOM,พนัสนิคม,4616,Chon Buri,ชลบุรี,1.0,7.0,4.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,38.0,69.0,59.0,66.0,37.0,59.0,baania
34,4703,SURASAK,สุรศักดิ์,4696,SI RACHA,ศรีราชา,4616,Chon Buri,ชลบุรี,28.0,23.0,12.0,40.0,36.0,32.0,0.0,0.0,0.0,0.0,92.0,89.0,77.0,94.0,95.0,92.0,baania
447,3946,MAKKASAN,มักกะสัน,3942,RATCHATHEWI,ราชเทวี,3781,Bangkok,กรุงเทพมหานคร,90.0,100.0,90.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,93.0,97.0,baania
244,3967,KHLONG TOEI NUEA,คลองเตยเหนือ,3965,VADHANA,วัฒนา,3781,Bangkok,กรุงเทพมหานคร,98.0,100.0,98.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,87.0,96.0,baania
400,1210,SARAPHI,สารภี,1200,SARAPHI,สารภี,1005,Chiang Mai,เชียงใหม่,1.0,4.0,1.0,1.0,26.0,4.0,0.0,0.0,0.0,0.0,8.0,70.0,64.0,46.0,92.0,47.0,baania
451,9259,KHLONG HAE,คลองแห,9257,HAT YAI,หาดใหญ่,9128,Songkhla,สงขลา,9.0,42.0,14.0,46.0,38.0,34.0,0.0,0.0,0.0,0.0,69.0,98.0,86.0,94.0,94.0,89.0,baania
355,3552,BAN KHLONG SUAN,บ้านคลองสวน,3549,PHRA SAMUT CHEDI,พระสมุทรเจดีย์,3498,Samut Prakan,สมุทรปราการ,61.0,63.0,48.0,93.0,93.0,79.0,1.0,60.0,0.0,24.0,76.0,79.0,82.0,96.0,95.0,89.0,baania
580,3774,BANG CHANG,บางช้าง,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,1.0,20.0,80.0,100.0,60.0,66.0,0.0,1.0,0.0,0.0,18.0,91.0,100.0,100.0,100.0,83.0,baania
456,3984,O NGOEN,ออเงิน,3981,SAI MAI,สายไหม,3781,Bangkok,กรุงเทพมหานคร,77.0,90.0,77.0,96.0,99.0,90.0,1.0,42.0,1.0,17.0,89.0,54.0,98.0,78.0,79.0,80.0,baania
